# ne_cache v1 — ORACLE-PROVENANCE INPUT DATA (m4-pinning §P4/C3; RESEARCH-M §2 amendment).
# Conductor N(E) and root number ε(E) for the height-ordered family
#   {E_{A,B}: y²=x³+Ax+B, H(E)=max(4|A|³,27B²) ≤ X, reduced, nonsingular}.
# N, eps are OBTAINED FROM AN ORACLE (PARI/GP) — a live oracle supplying
# trusted INPUT, not refereeing our numbers; a_p stays COMPUTED (ap_charsum).
# Residual risk: a systematic oracle N/ε error propagates silently — certified
# against pinned ecdata by verify/m4/oracle_dual_overlap_NE (5676 classes exact).
# Generated by: `at ne-cache --X 262144 --out data/m5/ne_cache_x262144.txt`.
# Oracle: PARI/GP [2, 17, 4], ellglobalred(ellinit([0,0,0,A,B]))[1] (N), ellrootno (eps).
# provenance: oracle   (columns N, eps)
# format_version 1
# generator_hash 787e95ade733c99f38e72ccb7d38f049b7e02b59ddb673627c58d8bc346de521
# X 262144
# count 15936
# A B N eps
-35 -68 746432 1
-35 -67 804752 -1
-35 -66 3368 1
-35 -65 459400 1
-35 -64 974528 -1
-35 -63 1029392 -1
-35 -62 368 -1
-35 -61 568264 1
-35 -60 1188800 1
-35 -59 1240208 -1
-35 -58 80672 -1
-35 -57 670216 1
-35 -56 1389248 1
-35 -55 1437200 -1
-35 -54 92768 -1
-35 -53 765256 1
-35 -52 1575872 -1
-35 -51 1620368 1
-35 -50 2600 1
-35 -49 121912 1
-35 -48 1748672 1
-35 -47 1789712 1
-35 -46 28592 1
-35 -45 934600 -1
-35 -44 1907648 1
-35 -43 1945232 -1
-35 -42 123872 -1
-35 -41 1008904 1
-35 -40 2052800 -1
-35 -39 2086928 1
-35 -38 132512 1
-35 -37 1076296 -1
-35 -36 2184128 -1
-35 -35 2214800 -1
-35 -34 274 -1
-35 -33 1136776 -1
-35 -32 2301632 1
-35 -31 2328848 1
-35 -30 9200 -1
-35 -29 1190344 1
-35 -28 2405312 1
-35 -27 2429072 1
-35 -26 153248 -1
-35 -25 247400 1
-35 -24 2495168 -1
-35 -23 2515472 -1
-35 -22 158432 1
-35 -21 1276744 1
-35 -20 2571200 1
-35 -19 2588048 -1
-35 -18 20344 -1
-35 -17 1309576 -1
-35 -16 2633408 1
-35 -15 2646800 1
-35 -14 41552 1
-35 -13 1335496 -1
-35 -12 2681792 -1
-35 -11 2691728 -1
-35 -10 168800 1
-35 -9 1354504 -1
-35 -8 2716352 1
-35 -7 2722832 -1
-35 -6 2336 1
-35 -5 1366600 -1
-35 -4 2737088 -1
-35 -3 2740112 -1
-35 -2 10712 -1
-35 -1 1371784 -1
-35 0 78400 1
-35 1 2743568 -1
-35 2 21424 1
-35 3 1370056 1
-35 4 2737088 1
-35 5 2733200 1
-35 6 2336 1
-35 7 1361416 -1
-35 8 2716352 -1
-35 9 2709008 -1
-35 10 168800 1
-35 11 1345864 1
-35 12 2681792 1
-35 13 2670992 1
-35 14 20776 -1
-35 15 1323400 1
-35 16 2633408 -1
-35 17 2619152 -1
-35 18 40688 1
-35 19 1294024 1
-35 20 2571200 -1
-35 21 2553488 -1
-35 22 158432 1
-35 23 1257736 -1
-35 24 2495168 1
-35 25 494800 1
-35 26 153248 -1
-35 27 1214536 -1
-35 28 2405312 -1
-35 29 2380688 -1
-35 30 575 -1
-35 31 1164424 1
-35 32 2301632 -1
-35 33 2273552 -1
-35 34 2192 1
-35 35 1107400 1
-35 36 2184128 1
-35 37 2152592 1
-35 38 132512 1
-35 39 1043464 1
-35 40 2052800 1
-35 41 2017808 1
-35 42 123872 -1
-35 43 972616 1
-35 44 1907648 -1
-35 45 1869200 1
-35 46 14296 -1
-35 47 894856 1
-35 48 1748672 -1
-35 49 243824 -1
-35 50 5200 -1
-35 51 810184 -1
-35 52 1575872 1
-35 53 1530512 -1
-35 54 92768 -1
-35 55 718600 -1
-35 56 1389248 -1
-35 57 1340432 1
-35 58 80672 -1
-35 59 620104 1
-35 60 1188800 -1
-35 61 1136528 -1
-35 62 184 1
-35 63 514696 -1
-35 64 974528 1
-35 65 918800 1
-35 66 6736 1
-35 67 402376 1
-35 68 746432 -1
-35 69 687248 1
-35 70 39200 1
-35 71 283144 1
-35 72 504512 -1
-35 73 441872 -1
-35 74 23648 1
-35 75 31400 -1
-35 76 19136 1
-35 77 182672 -1
-35 78 904 -1
-35 79 23944 -1
-35 80 20800 -1
-35 81 90352 -1
-35 82 2512 -1
-35 83 116024 -1
-35 84 304192 1
-35 85 377200 -1
-35 86 28192 -1
-35 87 262904 -1
-35 88 601408 -1
-35 89 677872 -1
-35 90 47200 1
-35 91 416696 -1
-35 92 912448 1
-35 93 76336 -1
-35 94 262 -1
-35 95 577400 1
-35 96 1237312 -1
-35 97 1320688 1
-35 98 784 -1
-34 -98 1633472 -1
-34 -97 1549232 -1
-34 -96 732928 1
-34 -95 691672 1
-34 -94 30272 1
-34 -93 1220912 -1
-34 -92 570496 1
-34 -91 530968 1
-34 -90 983744 1
-34 -89 906416 -1
-34 -88 414976 -1
-34 -87 377176 1
-34 -86 679616 1
-34 -85 605744 -1
-34 -84 266368 -1
-34 -83 230296 -1
-34 -82 389312 1
-34 -81 318896 -1
-34 -80 124672 -1
-34 -79 90328 1
-34 -78 112832 -1
-34 -77 45872 1
-34 -76 10112 1
-34 -75 6104 1
-34 -74 149824 1
-34 -73 213328 -1
-34 -72 19712 1
-34 -71 168872 1
-34 -70 398656 -1
-34 -69 458704 1
-34 -68 258944 -1
-34 -67 288104 -1
-34 -66 633664 1
-34 -65 690256 -1
-34 -64 372992 1
-34 -63 400424 1
-34 -62 44992 -1
-34 -61 82544 1
-34 -60 43648 -1
-34 -59 505832 1
-34 -58 1062208 -1
-34 -57 1111888 1
-34 -56 580352 1
-34 -55 604328 -1
-34 -54 1255744 -1
-34 -53 1301968 1
-34 -52 673664 -1
-34 -51 695912 1
-34 -50 1435456 -1
-34 -49 1478224 -1
-34 -48 760064 1
-34 -47 780584 -1
-34 -46 1601344 1
-34 -45 40016 -1
-34 -44 839552 1
-34 -43 858344 1
-34 -42 1753408 -1
-34 -41 1789264 1
-34 -40 912128 -1
-34 -39 929192 -1
-34 -38 1891648 1
-34 -37 1924048 -1
-34 -36 977792 1
-34 -35 993128 1
-34 -34 2016064 -1
-34 -33 65968 -1
-34 -32 1036544 -1
-34 -31 1050152 -1
-34 -30 2126656 1
-34 -29 2152144 1
-34 -28 1088384 1
-34 -27 1100264 -1
-34 -26 317632 -1
-34 -25 2245456 1
-34 -24 1133312 -1
-34 -23 163352 -1
-34 -22 2306368 1
-34 -21 2324944 -1
-34 -20 1171328 -1
-34 -19 1179752 1
-34 -18 2375488 1
-34 -17 2390608 -1
-34 -16 1202432 -1
-34 -15 1209128 -1
-34 -14 2430784 1
-34 -13 2442448 -1
-34 -12 33152 -1
-34 -11 1231592 1
-34 -10 2472256 1
-34 -9 2480464 1
-34 -8 1243904 1
-34 -7 1247144 1
-34 -6 2499904 1
-34 -5 2504656 1
-34 -4 1254272 -1
-34 -3 1255784 -1
-34 -2 2513728 1
-34 -1 2515024 -1
-34 0 73984 -1
-34 1 1257512 -1
-34 2 2513728 1
-34 3 2511568 1
-34 4 1254272 -1
-34 5 1252328 -1
-34 6 2499904 1
-34 7 2494288 1
-34 8 1243904 1
-34 9 1240232 1
-34 10 2472256 1
-34 11 2463184 -1
-34 12 33152 -1
-34 13 1221224 1
-34 14 2430784 1
-34 15 2418256 -1
-34 16 1202432 -1
-34 17 1195304 -1
-34 18 2375488 1
-34 19 2359504 -1
-34 20 1171328 -1
-34 21 1162472 1
-34 22 2306368 1
-34 23 326704 1
-34 24 1133312 -1
-34 25 1122728 1
-34 26 317632 1
-34 27 2200528 1
-34 28 1088384 1
-34 29 1076072 -1
-34 30 2126656 1
-34 31 2100304 -1
-34 32 1036544 -1
-34 33 32984 1
-34 34 2016064 -1
-34 35 1986256 -1
-34 36 977792 1
-34 37 962024 1
-34 38 1891648 1
-34 39 1858384 -1
-34 40 912128 -1
-34 41 894632 1
-34 42 1753408 -1
-34 43 1716688 -1
-34 44 839552 1
-34 45 20008 1
-34 46 1601344 1
-34 47 1561168 -1
-34 48 760064 1
-34 49 739112 -1
-34 50 1435456 -1
-34 51 1391824 -1
-34 52 673664 -1
-34 53 650984 -1
-34 54 1255744 -1
-34 55 1208656 -1
-34 56 580352 1
-34 57 555944 1
-34 58 1062208 -1
-34 59 1011664 -1
-34 60 43648 1
-34 61 41272 1
-34 62 44992 1
-34 63 800848 1
-34 64 372992 1
-34 65 345128 -1
-34 66 633664 1
-34 67 576208 1
-34 68 258944 -1
-34 69 229352 -1
-34 70 398656 -1
-34 71 337744 1
-34 72 19712 -1
-34 73 106664 -1
-34 74 149824 1
-34 75 12208 1
-34 76 10112 1
-34 77 22936 1
-34 78 112832 1
-34 79 180656 -1
-34 80 124672 1
-34 81 159448 1
-34 82 389312 -1
-34 83 460592 -1
-34 84 266368 1
-34 85 302872 -1
-34 86 679616 -1
-34 87 754352 -1
-34 88 414976 1
-34 89 453208 1
-34 90 983744 -1
-34 91 1061936 1
-34 92 570496 -1
-34 93 610456 -1
-34 94 30272 1
-34 95 1383344 -1
-34 96 732928 -1
-34 97 774616 1
-34 98 1633472 1
-33 -98 1848960 1
-33 -97 1764720 -1
-33 -96 840672 1
-33 -95 133236 1
-33 -94 505728 -1
-33 -93 287280 1
-33 -92 678240 1
-33 -91 319356 1
-33 -90 399744 1
-33 -89 160272 -1
-33 -88 522720 1
-33 -87 242460 1
-33 -86 298368 -1
-33 -85 273744 1
-33 -84 374112 1
-33 -83 169020 1
-33 -82 120960 -1
-33 -81 178128 1
-33 -80 232416 -1
-33 -79 99036 -1
-33 -78 328320 1
-33 -77 87120 -1
-33 -76 32544 -1
-33 -75 32508 1
-33 -74 65664 1
-33 -73 2160 -1
-33 -72 10080 1
-33 -71 30564 1
-33 -70 183168 -1
-33 -69 243216 -1
-33 -68 10080 -1
-33 -67 30060 -1
-33 -66 418176 1
-33 -65 474768 -1
-33 -64 265248 -1
-33 -63 48780 -1
-33 -62 639360 -1
-33 -61 692496 1
-33 -60 372384 1
-33 -59 66348 -1
-33 -58 40320 1
-33 -57 179280 -1
-33 -56 472608 1
-33 -55 248292 1
-33 -54 346752 1
-33 -53 1086480 -1
-33 -52 565920 1
-33 -51 294084 -1
-33 -50 406656 1
-33 -49 420912 -1
-33 -48 652320 -1
-33 -47 336420 -1
-33 -46 1385856 -1
-33 -45 475056 -1
-33 -44 731808 1
-33 -43 75060 -1
-33 -42 1537920 -1
-33 -41 524592 -1
-33 -40 38304 1
-33 -39 410724 -1
-33 -38 1676160 -1
-33 -37 1708560 -1
-33 -36 290016 1
-33 -35 442692 -1
-33 -34 1800576 -1
-33 -33 1829520 -1
-33 -32 61920 -1
-33 -31 157068 1
-33 -30 1911168 -1
-33 -29 1936656 1
-33 -28 980640 1
-33 -27 165420 1
-33 -26 2007936 1
-33 -25 2029968 -1
-33 -24 1025568 -1
-33 -23 172620 1
-33 -22 696960 -1
-33 -21 2109456 1
-33 -20 1063584 -1
-33 -19 536004 -1
-33 -18 5760 1
-33 -17 2175120 -1
-33 -16 1094688 -1
-33 -15 550692 -1
-33 -14 738432 -1
-33 -13 742320 1
-33 -12 1118880 -1
-33 -11 561924 1
-33 -10 2256768 -1
-33 -9 107856 1
-33 -8 1136160 -1
-33 -7 113940 -1
-33 -6 2284416 -1
-33 -5 763056 -1
-33 -4 382176 1
-33 -3 574020 -1
-33 -2 2298240 -1
-33 -1 2299536 -1
-33 0 34848 1
-33 1 574884 -1
-33 2 2298240 -1
-33 3 2296080 -1
-33 4 382176 1
-33 5 190764 1
-33 6 2284416 -1
-33 7 455760 -1
-33 8 1136160 -1
-33 9 26964 1
-33 10 2256768 -1
-33 11 2247696 1
-33 12 1118880 1
-33 13 185580 -1
-33 14 738432 1
-33 15 2202768 -1
-33 16 1094688 -1
-33 17 543780 -1
-33 18 5760 -1
-33 19 2144016 -1
-33 20 1063584 1
-33 21 527364 1
-33 22 696960 1
-33 23 690480 -1
-33 24 1025568 -1
-33 25 507492 -1
-33 26 2007936 1
-33 27 661680 -1
-33 28 980640 -1
-33 29 484164 1
-33 30 1911168 -1
-33 31 628272 -1
-33 32 61920 1
-33 33 457380 -1
-33 34 1800576 -1
-33 35 1770768 -1
-33 36 290016 1
-33 37 427140 -1
-33 38 1676160 -1
-33 39 1642896 -1
-33 40 38304 1
-33 41 131148 1
-33 42 1537920 -1
-33 43 300240 -1
-33 44 731808 -1
-33 45 118764 1
-33 46 1385856 -1
-33 47 1345680 -1
-33 48 652320 -1
-33 49 105228 1
-33 50 406656 -1
-33 51 1176336 -1
-33 52 565920 -1
-33 53 271620 -1
-33 54 346752 -1
-33 55 993168 1
-33 56 472608 1
-33 57 44820 -1
-33 58 40320 1
-33 59 265392 1
-33 60 372384 -1
-33 61 173124 1
-33 62 639360 -1
-33 63 195120 1
-33 64 265248 -1
-33 65 118692 -1
-33 66 418176 1
-33 67 120240 1
-33 68 10080 -1
-33 69 60804 -1
-33 70 183168 -1
-33 71 122256 1
-33 72 10080 -1
-33 73 540 1
-33 74 65664 -1
-33 75 130032 -1
-33 76 32544 1
-33 77 21780 -1
-33 78 328320 -1
-33 79 396144 1
-33 80 232416 1
-33 81 44532 1
-33 82 120960 1
-33 83 676080 -1
-33 84 374112 1
-33 85 68436 1
-33 86 298368 -1
-33 87 969840 -1
-33 88 522720 -1
-33 89 40068 -1
-33 90 399744 1
-33 91 1277424 -1
-33 92 678240 1
-33 93 71820 -1
-33 94 505728 -1
-33 95 532944 1
-33 96 840672 -1
-33 97 441180 1
-33 98 1848960 -1
-32 -98 2051776 -1
-32 -97 1967536 1
-32 -96 7360 1
-32 -95 450412 1
-32 -94 13760 -1
-32 -93 1639216 -1
-32 -92 24364 1
-32 -91 370060 1
-32 -90 1402048 -1
-32 -89 1324720 1
-32 -88 78016 1
-32 -87 293164 1
-32 -86 1097920 -1
-32 -85 1024048 1
-32 -84 59440 1
-32 -83 219724 1
-32 -82 807616 -1
-32 -81 147440 1
-32 -80 2608 -1
-32 -79 149740 -1
-32 -78 531136 -1
-32 -77 464176 1
-32 -76 6220 1
-32 -75 83212 1
-32 -74 268480 -1
-32 -73 204976 -1
-32 -72 8896 -1
-32 -71 20140 1
-32 -70 19648 -1
-32 -69 8080 -1
-32 -68 6224 -1
-32 -67 39476 -1
-32 -66 215360 -1
-32 -65 271952 1
-32 -63 95636 -1
-32 -62 436544 1
-32 -61 489680 -1
-32 -60 8468 1
-32 -59 148340 -1
-32 -58 643904 -1
-32 -57 693584 1
-32 -56 9280 1
-32 -55 197588 1
-32 -54 837440 -1
-32 -53 883664 1
-32 -52 58064 -1
-32 -51 243380 1
-32 -50 1017152 -1
-32 -49 1059920 1
-32 -48 269 -1
-32 -47 285716 -1
-32 -46 1183040 1
-32 -45 1222352 -1
-32 -44 3940 -1
-32 -43 324596 -1
-32 -42 1335104 1
-32 -41 1370960 1
-32 -40 87872 -1
-32 -39 360020 -1
-32 -38 1473344 1
-32 -37 1505744 1
-32 -36 96080 1
-32 -35 9116 1
-32 -34 1597760 -1
-32 -33 1626704 1
-32 -32 6464 1
-32 -31 580 -1
-32 -30 1708352 -1
-32 -29 1733840 -1
-32 -28 27476 -1
-32 -27 445556 1
-32 -26 1805120 1
-32 -25 1827152 -1
-32 -24 6080 1
-32 -23 467156 -1
-32 -22 1888064 1
-32 -21 1906640 -1
-32 -20 120272 1
-32 -19 97060 1
-32 -18 1957184 -1
-32 -17 1972304 -1
-32 -16 7760 1
-32 -15 499988 1
-32 -14 2012480 -1
-32 -13 2024144 -1
-32 -12 31796 1
-32 -11 511220 -1
-32 -10 2053952 1
-32 -9 2062160 -1
-32 -8 129344 -1
-32 -7 518996 -1
-32 -6 416320 -1
-32 -5 2086352 -1
-32 -4 130640 -1
-32 -3 523316 1
-32 -2 2095424 -1
-32 -1 2096720 1
-32 1 524180 1
-32 2 2095424 1
-32 3 2093264 1
-32 4 32660 -1
-32 5 521588 -1
-32 6 416320 1
-32 7 2075984 -1
-32 8 129344 1
-32 9 515540 -1
-32 10 2053952 -1
-32 11 2044880 -1
-32 12 127184 1
-32 13 506036 -1
-32 14 2012480 1
-32 15 1999952 1
-32 16 485 -1
-32 17 493076 -1
-32 18 1957184 1
-32 19 388240 1
-32 20 30068 1
-32 21 476660 -1
-32 22 1888064 -1
-32 23 1868624 -1
-32 24 6080 1
-32 25 456788 -1
-32 26 1805120 -1
-32 27 1782224 1
-32 28 109904 -1
-32 29 433460 -1
-32 30 1708352 1
-32 31 2320 -1
-32 32 6464 -1
-32 33 406676 1
-32 34 1597760 1
-32 35 36464 -1
-32 36 24020 1
-32 37 376436 1
-32 38 1473344 -1
-32 39 1440080 -1
-32 40 87872 1
-32 41 342740 1
-32 42 1335104 -1
-32 43 1298384 -1
-32 44 15760 -1
-32 45 305588 -1
-32 46 1183040 -1
-32 47 1142864 -1
-32 48 4304 1
-32 49 264980 1
-32 50 1017152 1
-32 51 973520 1
-32 52 14516 -1
-32 53 220916 1
-32 54 837440 1
-32 55 790352 1
-32 56 9280 -1
-32 57 173396 1
-32 58 643904 1
-32 59 593360 -1
-32 60 33872 1
-32 61 122420 -1
-32 62 436544 -1
-32 63 382544 -1
-32 65 67988 1
-32 66 215360 1
-32 67 157904 -1
-32 68 1556 -1
-32 69 2020 -1
-32 70 19648 -1
-32 71 80560 -1
-32 72 8896 -1
-32 73 51244 1
-32 74 268480 -1
-32 75 332848 -1
-32 76 24880 -1
-32 77 116044 -1
-32 78 531136 -1
-32 79 598960 1
-32 80 163 -1
-32 81 36860 -1
-32 82 807616 -1
-32 83 878896 -1
-32 84 14860 -1
-32 85 256012 -1
-32 86 1097920 -1
-32 87 1172656 -1
-32 88 78016 1
-32 89 331180 -1
-32 90 1402048 -1
-32 91 1480240 -1
-32 92 97456 -1
-32 93 409804 1
-32 94 13760 -1
-32 95 1801648 -1
-32 96 7360 1
-32 97 491884 -1
-32 98 2051776 -1
-31 -98 140144 1
-31 -97 1079032 -1
-31 -96 2074688 -1
-31 -95 1992176 -1
-31 -94 59704 1
-31 -93 914872 -1
-31 -92 1749824 1
-31 -91 151888 1
-31 -90 24884 1
-31 -89 757624 -1
-31 -88 1438784 -1
-31 -87 1363184 1
-31 -86 80528 1
-31 -85 607288 1
-31 -84 1141568 -1
-31 -83 1069424 1
-31 -82 62384 1
-31 -81 463864 -1
-31 -80 858176 1
-31 -79 112784 -1
-31 -78 22552 1
-31 -77 327352 1
-31 -76 588608 -1
-31 -75 523376 1
-31 -74 7172 1
-31 -73 197752 1
-31 -72 332864 -1
-31 -71 271088 1
-31 -70 13136 1
-31 -69 75064 1
-31 -68 12992 -1
-31 -67 32624 1
-31 -66 1552 1
-31 -65 40712 -1
-31 -64 137152 -1
-31 -63 192016 1
-31 -62 7688 -1
-31 -61 149576 1
-31 -60 20672 1
-31 -59 402832 1
-31 -58 7084 1
-31 -57 251528 -1
-31 -56 551872 -1
-31 -55 599824 1
-31 -54 2128 1
-31 -53 346568 -1
-31 -52 738496 -1
-31 -51 782992 1
-31 -50 51664 1
-31 -49 434696 1
-31 -48 911296 -1
-31 -47 952336 -1
-31 -46 31016 1
-31 -45 515912 1
-31 -44 1070272 -1
-31 -43 1107856 -1
-31 -42 17884 -1
-31 -41 590216 -1
-31 -40 1215424 1
-31 -39 1249552 1
-31 -38 80176 -1
-31 -37 657608 1
-31 -36 1346752 1
-31 -35 1377424 -1
-31 -34 87952 1
-31 -33 718088 1
-31 -32 1464256 1
-31 -31 1491472 -1
-31 -30 616 -1
-31 -29 771656 -1
-31 -28 1567936 -1
-31 -27 1591696 -1
-31 -26 25228 1
-31 -25 818312 -1
-31 -24 1657792 1
-31 -23 1678096 -1
-31 -22 106096 -1
-31 -21 858056 1
-31 -20 1733824 -1
-31 -19 35728 -1
-31 -18 110416 -1
-31 -17 890888 -1
-31 -16 1796032 -1
-31 -15 1809424 1
-31 -14 56936 1
-31 -13 916808 -1
-31 -12 1844416 1
-31 -11 1854352 -1
-31 -10 29116 1
-31 -9 935816 -1
-31 -8 1878976 -1
-31 -7 1885456 -1
-31 -6 118192 -1
-31 -5 947912 -1
-31 -4 1899712 -1
-31 -3 1902736 1
-31 -2 119056 -1
-31 -1 953096 1
-31 0 61504 -1
-31 1 1906192 -1
-31 2 59528 1
-31 3 951368 1
-31 4 1899712 1
-31 5 1895824 -1
-31 6 29548 1
-31 7 942728 1
-31 8 1878976 1
-31 9 1871632 1
-31 10 116464 -1
-31 11 927176 -1
-31 12 1844416 -1
-31 13 1833616 -1
-31 14 113872 1
-31 15 904712 -1
-31 16 1796032 1
-31 17 1781776 1
-31 18 55208 -1
-31 19 17864 -1
-31 20 1733824 1
-31 21 1716112 1
-31 22 26524 1
-31 23 839048 1
-31 24 1657792 -1
-31 25 1636624 1
-31 26 100912 -1
-31 27 795848 -1
-31 28 1567936 1
-31 29 1543312 -1
-31 30 1232 1
-31 31 745736 1
-31 32 1464256 -1
-31 33 1436176 -1
-31 34 43976 -1
-31 35 688712 -1
-31 36 1346752 -1
-31 37 1315216 1
-31 38 20044 1
-31 39 624776 -1
-31 40 1215424 -1
-31 41 1180432 1
-31 42 71536 1
-31 43 553928 -1
-31 44 1070272 1
-31 45 1031824 1
-31 46 62032 1
-31 47 476168 1
-31 48 911296 1
-31 49 869392 -1
-31 50 25832 1
-31 51 391496 1
-31 52 738496 1
-31 53 693136 -1
-31 54 532 1
-31 55 299912 -1
-31 56 551872 1
-31 57 503056 1
-31 58 28336 -1
-31 59 201416 1
-31 60 20672 -1
-31 61 299152 1
-31 62 15376 1
-31 63 96008 -1
-31 64 137152 1
-31 65 81424 1
-31 66 776 -1
-31 67 16312 -1
-31 68 12992 1
-31 69 150128 -1
-31 70 3284 1
-31 71 135544 1
-31 72 332864 -1
-31 73 395504 1
-31 74 28688 1
-31 75 261688 -1
-31 76 588608 -1
-31 77 654704 -1
-31 78 45104 -1
-31 79 56392 1
-31 80 858176 1
-31 81 927728 -1
-31 82 31192 -1
-31 83 534712 -1
-31 84 1141568 -1
-31 85 1214576 -1
-31 86 20132 1
-31 87 681592 1
-31 88 1438784 -1
-31 89 1515248 -1
-31 90 99536 1
-31 91 75944 1
-31 92 1749824 1
-31 93 1829744 1
-31 94 119408 1
-31 95 996088 -1
-31 96 2074688 -1
-31 97 2158064 -1
-31 98 70072 1
-30 -98 2420928 1
-30 -97 259632 -1
-30 -96 1126656 -1
-30 -95 1085400 1
-30 -94 2089152 -1
-30 -93 2008368 -1
-30 -92 107136 1
-30 -91 924696 -1
-30 -90 590400 1
-30 -89 1693872 -1
-30 -88 89856 1
-30 -87 770904 -1
-30 -86 1467072 1
-30 -85 1393200 1
-30 -84 660096 -1
-30 -83 7704 1
-30 -82 1176768 -1
-30 -81 368784 1
-30 -80 518400 1
-30 -79 5976 1
-30 -78 900288 1
-30 -77 833328 1
-30 -76 383616 -1
-30 -75 70200 -1
-30 -74 70848 1
-30 -73 574128 -1
-30 -72 85248 -1
-30 -71 224856 1
-30 -70 43200 1
-30 -69 328752 -1
-30 -68 134784 -1
-30 -67 105624 -1
-30 -66 153792 -1
-30 -65 10800 1
-30 -64 20736 1
-30 -63 2232 1
-30 -62 67392 1
-30 -61 13392 1
-30 -60 86400 1
-30 -59 112104 1
-30 -58 274752 1
-30 -57 324432 -1
-30 -56 2304 1
-30 -55 210600 -1
-30 -54 156096 1
-30 -53 514512 1
-30 -52 1152 -1
-30 -51 302184 1
-30 -50 129600 -1
-30 -49 690768 -1
-30 -48 366336 1
-30 -47 42984 1
-30 -46 813888 1
-30 -45 284400 1
-30 -44 445824 1
-30 -43 51624 -1
-30 -42 965952 1
-30 -41 1001808 -1
-30 -40 518400 1
-30 -39 535464 1
-30 -38 122688 -1
-30 -37 1136592 -1
-30 -36 14976 -1
-30 -35 599400 -1
-30 -34 136512 -1
-30 -33 1257552 -1
-30 -32 642816 -1
-30 -31 656424 -1
-30 -30 1339200 1
-30 -29 1872 1
-30 -28 694656 1
-30 -27 235512 1
-30 -26 1435968 -1
-30 -25 3600 -1
-30 -24 739584 1
-30 -23 749736 1
-30 -22 1518912 -1
-30 -21 1537488 -1
-30 -20 86400 1
-30 -19 786024 1
-30 -18 529344 -1
-30 -17 1603152 -1
-30 -16 89856 1
-30 -15 815400 1
-30 -14 1643328 1
-30 -13 1654992 1
-30 -12 832896 -1
-30 -11 93096 -1
-30 -10 1684800 1
-30 -9 564336 1
-30 -8 850176 1
-30 -7 94824 -1
-30 -6 1712448 -1
-30 -5 1717200 -1
-30 -4 860544 1
-30 -3 862056 -1
-30 -2 21312 1
-30 -1 1727568 1
-30 0 57600 -1
-30 1 863784 1
-30 2 21312 1
-30 3 1724112 1
-30 4 860544 -1
-30 5 858600 1
-30 6 1712448 -1
-30 7 189648 -1
-30 8 850176 -1
-30 9 282168 -1
-30 10 1684800 1
-30 11 186192 1
-30 12 832896 1
-30 13 827496 -1
-30 14 1643328 1
-30 15 1630800 1
-30 16 89856 -1
-30 17 801576 -1
-30 18 529344 1
-30 19 1572048 -1
-30 20 86400 -1
-30 21 768744 1
-30 22 1518912 -1
-30 23 1499472 1
-30 24 739584 -1
-30 25 1800 -1
-30 26 1435968 -1
-30 27 471024 1
-30 28 694656 -1
-30 29 936 -1
-30 30 1339200 1
-30 31 1312848 -1
-30 32 642816 1
-30 33 628776 -1
-30 34 136512 -1
-30 35 1198800 1
-30 36 14976 -1
-30 37 568296 1
-30 38 122688 -1
-30 39 1070928 1
-30 40 518400 -1
-30 41 500904 -1
-30 42 965952 1
-30 43 103248 1
-30 44 445824 -1
-30 45 142200 1
-30 46 813888 1
-30 47 85968 1
-30 48 366336 -1
-30 49 345384 -1
-30 50 129600 -1
-30 51 604368 -1
-30 52 1152 -1
-30 53 257256 -1
-30 54 156096 -1
-30 55 421200 -1
-30 56 2304 -1
-30 57 162216 -1
-30 58 274752 1
-30 59 224208 -1
-30 60 86400 -1
-30 61 6696 -1
-30 62 67392 1
-30 63 4464 -1
-30 64 20736 1
-30 65 5400 -1
-30 66 153792 1
-30 67 211248 -1
-30 68 134784 -1
-30 69 164376 -1
-30 70 43200 -1
-30 71 449712 -1
-30 72 85248 1
-30 73 287064 1
-30 74 70848 -1
-30 75 140400 -1
-30 76 383616 -1
-30 77 416664 1
-30 78 900288 -1
-30 79 11952 -1
-30 80 518400 1
-30 81 184392 1
-30 82 1176768 1
-30 83 15408 1
-30 84 660096 -1
-30 85 696600 1
-30 86 1467072 -1
-30 87 1541808 1
-30 88 89856 1
-30 89 846936 1
-30 90 590400 1
-30 91 1849392 -1
-30 92 107136 1
-30 93 1004184 -1
-30 94 2089152 1
-30 95 2170800 -1
-30 96 1126656 -1
-30 97 129816 1
-30 98 2420928 -1
-29 -98 2588032 -1
-29 -97 2503792 1
-29 -96 1210208 1
-29 -95 584476 -1
-29 -94 2256256 1
-29 -93 2175472 1
-29 -92 1047776 1
-29 -91 504124 -1
-29 -90 1938304 1
-29 -89 1860976 1
-29 -88 892256 1
-29 -87 427228 -1
-29 -86 1634176 -1
-29 -85 1560304 -1
-29 -84 743648 1
-29 -83 353788 1
-29 -82 1343872 1
-29 -81 1273456 -1
-29 -80 601952 1
-29 -79 283804 1
-29 -78 1067392 -1
-29 -77 1000432 -1
-29 -76 467168 -1
-29 -75 217276 1
-29 -74 804736 1
-29 -73 741232 1
-29 -72 339296 1
-29 -71 154204 1
-29 -70 555904 1
-29 -69 495856 -1
-29 -68 218336 -1
-29 -67 94588 -1
-29 -66 320896 1
-29 -65 264304 -1
-29 -64 104288 -1
-29 -63 38428 1
-29 -62 99712 -1
-29 -61 46576 -1
-29 -60 2848 -1
-29 -59 14276 -1
-29 -58 107648 1
-29 -57 157328 1
